max 7
157 143 0
157 144 0
157 145 0
157 146 1
157 147 2
157 148 1
157 149 0
157 150 1
157 151 2
157 152 1
157 153 0
157 154 0
157 155 1
157 156 1
157 157 0
157 158 0
157 159 0
157 160 0
157 161 1
157 162 0
157 163 0
157 164 0
157 165 0
157 166 0
157 167 1
157 168 0
157 169 0
157 170 0
157 171 0
157 172 0
157 173 0
157 174 0
157 175 0
157 176 0
157 177 0
157 178 0
157 179 1
157 180 2
157 181 2
157 182 2
157 183 1
157 184 1
157 185 0
157 186 0
157 187 1
157 188 0
157 189 0
157 190 0
157 191 0
157 192 0
157 193 0
157 194 0
157 195 0
157 196 0
157 197 0
157 198 0
157 199 0
158 0 0
158 1 0
158 2 0
158 3 0
158 4 0
158 5 0
158 6 0
158 7 0
158 8 0
158 9 0
158 10 1
158 11 0
158 12 0
158 13 0
158 14 1
158 15 0
158 16 0
158 17 0
158 18 0
158 19 0
158 20 0
158 21 0
158 22 0
158 23 0
158 24 1
158 25 0
158 26 0
158 27 0
158 28 0
158 29 0
158 30 0
158 31 0
158 32 1
158 33 0
158 34 0
158 35 0
158 36 0
158 37 1
158 38 1
158 39 1
158 40 1
158 41 0
158 42 0
158 43 0
158 44 1
158 45 0
158 46 0
158 47 1
158 48 0
158 49 0
158 50 1
158 51 0
158 52 0
158 53 0
158 54 0
158 55 0
158 56 0
158 57 0
158 58 0
158 59 0
158 60 0
158 61 0
158 62 0
158 63 1
158 64 0
158 65 0
158 66 1
158 67 0
158 68 0
158 69 0
158 70 1
158 71 0
158 72 1
158 73 0
158 74 0
158 75 0
158 76 1
158 77 0
158 78 0
158 79 1
158 80 1
158 81 0
158 82 1
158 83 0
158 84 0
158 85 0
158 86 1
158 87 0
158 88 0
158 89 1
158 90 1
158 91 0
158 92 0
158 93 0
158 94 2
158 95 2
158 96 2
158 97 0
158 98 0
158 99 0
158 100 0
158 101 1
158 102 0
158 103 0
158 104 0
158 105 1
158 106 0
158 107 0
158 108 0
158 109 0
158 110 1
158 111 0
158 112 1
158 113 1
158 114 1
158 115 1
158 116 1
158 117 1
158 118 2
158 119 1
158 120 0
158 121 1
158 122 1
158 123 0
158 124 0
158 125 1
158 126 1
158 127 1
158 128 0
158 129 0
158 130 0
158 131 2
158 132 2
158 133 2
158 134 1
158 135 1
158 136 1
158 137 1
158 138 1
158 139 0
158 140 0
158 141 0
158 142 1
158 143 0
158 144 0
158 145 0
158 146 0
158 147 1
158 148 2
158 149 2
158 150 0
158 151 1
158 152 1
158 153 1
158 154 1
158 155 0
158 156 1
158 157 1
158 158 0
158 159 0
158 160 0
158 161 1
158 162 1
158 163 1
158 164 1
158 165 1
158 166 1
158 167 1
158 168 1
158 169 1
158 170 0
158 171 0
158 172 0
158 173 0
158 174 0
158 175 0
158 176 0
158 177 0
158 178 1
158 179 1
158 180 1
158 181 0
158 182 0
158 183 0
158 184 0
158 185 0
158 186 0
158 187 1
158 188 0
158 189 0
158 190 0
158 191 0
158 192 0
158 193 0
158 194 0
158 195 0
158 196 0
158 197 0
158 198 0
158 199 0
159 0 0
159 1 0
159 2 0
159 3 0
159 4 0
159 5 0
159 6 0
159 7 0
159 8 0
159 9 0
159 10 1
159 11 0
159 12 0
159 13 0
159 14 1
159 15 0
159 16 0
159 17 0
159 18 0
159 19 0
159 20 0
159 21 0
159 22 0
159 23 0
159 24 1
159 25 1
159 26 1
159 27 0
159 28 0
159 29 0
159 30 0
159 31 0
159 32 1
159 33 0
159 34 0
159 35 0
159 36 1
159 37 1
159 38 0
159 39 0
159 40 1
159 41 0
159 42 0
159 43 0
159 44 1
159 45 0
159 46 0
159 47 1
159 48 0
159 49 0
159 50 1
159 51 0
159 52 0
159 53 0
159 54 0
159 55 0
159 56 0
159 57 0
159 58 0
159 59 0
159 60 0
159 61 0
159 62 0
159 63 1
159 64 0
159 65 0
159 66 1
159 67 0
159 68 0
159 69 0
159 70 1
159 71 0
159 72 1
159 73 0
159 74 0
159 75 0
159 76 0
159 77 0
159 78 0
159 79 1
159 80 0
159 81 0
159 82 1
159 83 1
159 84 1
159 85 1
159 86 2
159 87 1
159 88 1
159 89 2
159 90 1
159 91 0
159 92 0
159 93 1
159 94 2
159 95 0
159 96 0
159 97 0
159 98 0
159 99 0
159 100 0
159 101 1
159 102 0
159 103 0
159 104 0
159 105 1
159 106 0
159 107 0
159 108 0
159 109 0
159 110 1
159 111 2
159 112 3
159 113 2
159 114 1
159 115 1
159 116 0
159 117 0
159 118 1
159 119 2
159 120 1
159 121 0
159 122 1
159 123 1
159 124 1
159 125 1
159 126 1
159 127 1
159 128 0
159 129 0
159 130 1
159 131 1
159 132 0
159 133 0
159 134 0
159 135 0
159 136 0
159 137 0
159 138 1
159 139 0
159 140 0
159 141 0
159 142 1
159 143 1
159 144 1
159 145 0
159 146 0
159 147 0
159 148 0
159 149 2
159 150 1
159 151 1
159 152 1
159 153 1
159 154 1
159 155 1
159 156 0
159 157 1
159 158 0
159 159 0
159 160 0
159 161 0
159 162 0
159 163 0
159 164 0
159 165 0
159 166 1
159 167 1
159 168 0
159 169 1
159 170 1
159 171 0
159 172 0
159 173 0
159 174 0
159 175 0
159 176 0
159 177 0
159 178 1
159 179 0
159 180 1
159 181 0
159 182 0
159 183 0
159 184 0
159 185 1
159 186 1
159 187 1
159 188 0
159 189 0
159 190 0
159 191 0
159 192 0
159 193 0
159 194 0
159 195 0
159 196 0
159 197 0
159 198 0
159 199 0
160 0 0
160 1 0
160 2 0
160 3 0
160 4 0
160 5 0
160 6 0
160 7 0
160 8 0
160 9 0
160 10 1
160 11 0
160 12 0
160 13 0
160 14 1
160 15 0
160 16 0
160 17 0
160 18 0
160 19 0
160 20 0
160 21 0
160 22 0
160 23 0
160 24 0
160 25 1
160 26 2
160 27 2
160 28 1
160 29 1
160 30 1
160 31 1
160 32 1
160 33 0
160 34 0
160 35 0
160 36 1
160 37 0
160 38 1
160 39 1
160 40 1
160 41 0
160 42 0
160 43 1
160 44 2
160 45 1
160 46 1
160 47 2
160 48 1
160 49 1
160 50 1
160 51 0
160 52 0
160 53 0
160 54 0
160 55 0
160 56 0
160 57 0
160 58 0
160 59 0
160 60 0
160 61 0
160 62 0
160 63 1
160 64 0
160 65 0
160 66 1
160 67 0
160 68 0
160 69 0
160 70 2
160 71 1
160 72 1
160 73 0
160 74 0
160 75 0
160 76 0
160 77 0
160 78 0
160 79 1
160 80 0
160 81 0
160 82 1
160 83 1
160 84 0
160 85 0
160 86 1
160 87 0
160 88 0
160 89 1
160 90 1
160 91 1
160 92 0
160 93 1
160 94 1
160 95 0
160 96 0
160 97 0
160 98 0
160 99 0
160 100 0
160 101 1
160 102 1
160 103 1
160 104 0
160 105 1
160 106 0
160 107 0
160 108 0
160 109 0
160 110 1
160 111 1
160 112 1
160 113 0
160 114 0
160 115 1
160 116 1
160 117 0
160 118 0
160 119 1
160 120 1
160 121 1
160 122 2
160 123 1
160 124 0
160 125 1
160 126 2
160 127 1
160 128 0
160 129 0
160 130 1
160 131 0
160 132 0
160 133 0
160 134 0
160 135 0
160 136 0
160 137 0
160 138 1
160 139 0
160 140 0
160 141 0
160 142 0
160 143 0
160 144 1
160 145 1
160 146 0
160 147 0
160 148 0
160 149 1
160 150 1
160 151 0
160 152 0
160 153 1
160 154 1
160 155 1
160 156 0
160 157 0
160 158 0
160 159 0
160 160 0
160 161 0
160 162 0
160 163 0
160 164 0
160 165 0
160 166 0
160 167 1
160 168 0
160 169 0
160 170 1
160 171 0
160 172 0
160 173 0
160 174 0
160 175 0
160 176 0
160 177 0
160 178 1
160 179 1
160 180 1
160 181 0
160 182 0
160 183 0
160 184 0
160 185 1
160 186 0
160 187 0
160 188 0
160 189 0
160 190 0
160 191 0
160 192 0
160 193 0
160 194 0
160 195 0
160 196 0
160 197 0
160 198 0
160 199 0
161 0 0
161 1 0
161 2 0
161 3 0
161 4 0
161 5 0
161 6 0
161 7 0
161 8 0
161 9 0
161 10 1
161 11 0
161 12 0
161 13 0
161 14 1
161 15 0
161 16 0
161 17 0
161 18 0
161 19 0
161 20 0
161 21 0
161 22 0
161 23 0
161 24 0
161 25 1
161 26 0
161 27 1
161 28 0
161 29 0
161 30 0
161 31 0
161 32 0
161 33 0
161 34 0
161 35 0
161 36 1
161 37 0
161 38 1
161 39 1
161 40 1
161 41 1
161 42 1
161 43 2
161 44 1
161 45 0
161 46 0
161 47 1
161 48 0
161 49 0
161 50 0
161 51 0
161 52 0
161 53 0
161 54 0
161 55 0
161 56 0
161 57 0
161 58 0
161 59 0
161 60 0
161 61 1
161 62 1
161 63 2
161 64 1
161 65 1
161 66 1
161 67 0
161 68 1
161 69 1
161 70 2
161 71 0
161 72 0
161 73 0
161 74 0
161 75 0
161 76 0
161 77 0
161 78 1
161 79 1
161 80 0
161 81 0
161 82 1
161 83 1
161 84 0
161 85 0
161 86 1
161 87 0
161 88 0
161 89 0
161 90 0
161 91 1
161 92 1
161 93 1
161 94 1
161 95 0
161 96 0
161 97 0
161 98 0
161 99 0
161 100 0
161 101 0
161 102 0
161 103 2
161 104 2
161 105 2
161 106 0
161 107 0
161 108 0
161 109 0
161 110 1
161 111 0
161 112 1
161 113 0
161 114 0
161 115 0
161 116 1
161 117 0
161 118 0
161 119 1
161 120 1
161 121 2
161 122 2
161 123 2
161 124 2
161 125 1
161 126 1
161 127 0
161 128 0
161 129 0
161 130 1
161 131 0
161 132 0
161 133 0
161 134 0
161 135 0
161 136 0
161 137 0
161 138 1
161 139 1
161 140 1
161 141 0
161 142 0
161 143 0
161 144 0
161 145 1
161 146 0
161 147 0
161 148 0
161 149 1
161 150 2
161 151 0
161 152 0
161 153 0
161 154 1
161 155 1
161 156 0
161 157 0
161 158 0
161 159 0
161 160 0
161 161 0
161 162 0
161 163 0
161 164 0
161 165 0
161 166 0
161 167 1
161 168 0
161 169 0
161 170 1
161 171 0
161 172 0
161 173 0
161 174 0
161 175 0
161 176 1
161 177 2
161 178 2
161 179 1
161 180 0
161 181 0
161 182 0
161 183 0
161 184 0
161 185 1
161 186 0
161 187 0
161 188 0
161 189 0
161 190 0
161 191 0
161 192 0
161 193 0
161 194 0
161 195 0
161 196 0
161 197 0
161 198 0
161 199 0
162 0 0
162 1 0
162 2 0
162 3 0
162 4 0
162 5 0
162 6 0
162 7 0
162 8 0
162 9 0
162 10 1
162 11 0
162 12 0
162 13 0
162 14 1
162 15 0
162 16 0
162 17 0
162 18 0
162 19 0
162 20 0
162 21 0
162 22 0
162 23 0
162 24 0
162 25 1
162 26 0
162 27 1
162 28 0
162 29 0
162 30 0
162 31 0
162 32 0
162 33 0
162 34 1
162 35 1
162 36 1
162 37 0
162 38 2
162 39 1
162 40 0
162 41 0
162 42 0
162 43 1
162 44 0
162 45 0
162 46 0
162 47 1
162 48 0
162 49 0
162 50 0
162 51 0
162 52 0
162 53 0
162 54 0
162 55 0
162 56 0
162 57 0
162 58 0
162 59 0
162 60 1
162 61 1
162 62 0
162 63 1
162 64 0
162 65 0
162 66 0
162 67 1
162 68 1
162 69 0
162 70 1
162 71 0
162 72 0
162 73 0
162 74 0
162 75 0
162 76 0
162 77 1
162 78 1
162 79 0
162 80 0
162 81 0
162 82 1
162 83 1
162 84 0
162 85 0
162 86 1
162 87 0
162 88 0
162 89 0
162 90 0
162 91 1
162 92 2
162 93 1
162 94 1
162 95 0
162 96 0
162 97 0
162 98 0
162 99 0
162 100 0
162 101 0
162 102 0
162 103 1
162 104 0
162 105 1
162 106 1
162 107 0
162 108 0
162 109 0
162 110 0
162 111 1
162 112 1
162 113 0
162 114 0
162 115 0
162 116 1
162 117 0
162 118 0
162 119 0
162 120 0
162 121 2
162 122 3
162 123 1
162 124 1
162 125 1
162 126 1
162 127 0
162 128 0
162 129 1
162 130 1
162 131 0
162 132 0
162 133 0
162 134 0
162 135 0
162 136 0
162 137 0
162 138 0
162 139 0
162 140 1
162 141 0
162 142 0
162 143 0
162 144 0
162 145 1
162 146 0
162 147 0
162 148 0
162 149 0
162 150 2
162 151 2
162 152 1
162 153 0
162 154 1
162 155 1
162 156 1
162 157 0
162 158 0
162 159 0
162 160 0
162 161 0
162 162 0
162 163 0
162 164 0
162 165 0
162 166 0
162 167 1
162 168 1
162 169 1
162 170 1
162 171 1
162 172 1
162 173 0
162 174 0
162 175 1
162 176 1
162 177 1
162 178 0
162 179 0
162 180 0
162 181 0
162 182 0
162 183 0
162 184 0
162 185 1
162 186 0
162 187 0
162 188 0
162 189 0
162 190 0
162 191 0
162 192 0
162 193 0
162 194 0
162 195 0
162 196 0
162 197 0
162 198 0
162 199 0
163 0 0
163 1 0
163 2 0
163 3 0
163 4 0
163 5 0
163 6 0
163 7 0
163 8 0
163 9 0
163 10 1
163 11 0
163 12 0
163 13 0
163 14 1
163 15 0
163 16 0
163 17 0
163 18 0
163 19 0
163 20 0
163 21 0
163 22 0
163 23 0
163 24 0
163 25 1
163 26 0
163 27 1
163 28 1
163 29 1
163 30 0
163 31 0
163 32 1
163 33 1
163 34 1
163 35 0
163 36 0
163 37 0
163 38 2
163 39 0
163 40 0
163 41 0
163 42 0
163 43 1
163 44 0
163 45 0
163 46 0
163 47 1
163 48 0
163 49 0
163 50 0
163 51 0
163 52 0
163 53 0
163 54 0
163 55 0
163 56 0
163 57 0
163 58 0
163 59 0
163 60 1
163 61 0
163 62 0
163 63 1
163 64 0
163 65 0
163 66 0
163 67 1
163 68 0
163 69 0
163 70 1
163 71 0
163 72 0
163 73 0
163 74 0
163 75 0
163 76 0
163 77 1
163 78 0
163 79 0
163 80 0
163 81 0
163 82 1
163 83 1
163 84 0
163 85 0
163 86 1
163 87 0
163 88 0
163 89 1
163 90 1
163 91 1
163 92 2
163 93 1
163 94 1
163 95 0
163 96 0
163 97 0
163 98 0
163 99 0
163 100 0
163 101 0
163 102 0
163 103 1
163 104 0
163 105 0
163 106 1
163 107 0
163 108 0
163 109 0
163 110 1
163 111 1
163 112 0
163 113 0
163 114 0
163 115 0
163 116 1
163 117 1
163 118 1
163 119 0
163 120 1
163 121 2
163 122 4
163 123 1
163 124 0
163 125 1
163 126 1
163 127 0
163 128 1
163 129 1
163 130 0
163 131 0
163 132 0
163 133 0
163 134 0
163 135 0
163 136 0
163 137 0
163 138 0
163 139 0
163 140 1
163 141 0
163 142 0
163 143 0
163 144 0
163 145 1
163 146 1
163 147 1
163 148 0
163 149 0
163 150 0
163 151 1
163 152 1
163 153 1
163 154 2
163 155 1
163 156 2
163 157 1
163 158 0
163 159 0
163 160 0
163 161 0
163 162 0
163 163 0
163 164 0
163 165 0
163 166 0
163 167 0
163 168 0
163 169 1
163 170 1
163 171 0
163 172 1
163 173 1
163 174 1
163 175 1
163 176 0
163 177 1
163 178 0
163 179 0
163 180 0
163 181 0
163 182 0
163 183 0
163 184 0
163 185 1
163 186 0
163 187 0
163 188 0
163 189 0
163 190 0
163 191 0
163 192 0
163 193 0
163 194 0
163 195 0
163 196 0
163 197 0
163 198 0
163 199 0
164 0 0
164 1 0
164 2 0
164 3 0
164 4 0
164 5 0
164 6 0
164 7 0
164 8 0
164 9 0
164 10 1
164 11 0
164 12 0
164 13 0
164 14 1
164 15 0
164 16 0
164 17 0
164 18 0
164 19 0
164 20 0
164 21 0
164 22 0
164 23 0
164 24 0
164 25 1
164 26 0
164 27 0
164 28 0
164 29 1
164 30 1
164 31 2
164 32 1
164 33 0
164 34 0
164 35 0
164 36 0
164 37 0
164 38 2
164 39 0
164 40 0
164 41 0
164 42 0
164 43 1
164 44 0
164 45 0
164 46 0
164 47 1
164 48 0
164 49 0
164 50 0
164 51 0
164 52 0
164 53 0
164 54 0
164 55 0
164 56 0
164 57 0
164 58 0
164 59 0
164 60 1
164 61 0
164 62 0
164 63 1
164 64 0
164 65 0
164 66 0
164 67 1
164 68 0
164 69 0
164 70 1
164 71 0
164 72 0
164 73 0
164 74 0
164 75 0
164 76 0
164 77 0
164 78 1
164 79 1
164 80 1
164 81 1
164 82 2
164 83 1
164 84 0
164 85 0
164 86 1
164 87 0
164 88 1
164 89 1
164 90 0
164 91 0
164 92 2
164 93 1
164 94 1
164 95 0
164 96 1
164 97 1
164 98 1
164 99 1
164 100 1
164 101 1
164 102 1
164 103 1
164 104 0
164 105 0
164 106 1
164 107 0
164 108 0
164 109 0
164 110 1
164 111 0
164 112 0
164 113 0
164 114 0
164 115 0
164 116 0
164 117 0
164 118 2
164 119 2
164 120 1
164 121 0
164 122 2
164 123 1
164 124 1
164 125 2
164 126 1
164 127 0
164 128 1
164 129 0
164 130 0
164 131 0
164 132 0
164 133 0
164 134 0
164 135 0
164 136 0
164 137 0
164 138 0
164 139 0
164 140 1
164 141 0
164 142 0
164 143 0
164 144 0
164 145 0
164 146 0
164 147 1
164 148 1
164 149 1
164 150 0
164 151 0
164 152 0
164 153 0
164 154 1
164 155 1
164 156 1
164 157 2
164 158 1
164 159 0
164 160 0
164 161 0
164 162 0
164 163 0
164 164 0
164 165 0
164 166 0
164 167 0
164 168 0
164 169 0
164 170 1
164 171 0
164 172 0
164 173 0
164 174 1
164 175 2
164 176 1
164 177 1
164 178 0
164 179 0
164 180 1
164 181 1
164 182 1
164 183 1
164 184 1
164 185 1
164 186 0
164 187 0
164 188 0
164 189 0
164 190 0
164 191 0
164 192 0
164 193 0
164 194 0
164 195 0
164 196 0
164 197 0
164 198 0
164 199 0
165 0 0
165 1 0
165 2 0
165 3 0
165 4 0
165 5 0
165 6 0
165 7 0
165 8 0
165 9 0
165 10 1
165 11 0
165 12 0
165 13 0
165 14 1
165 15 0
165 16 0
165 17 0
165 18 0
165 19 0
165 20 0
165 21 0
165 22 0
165 23 1
165 24 1
165 25 1
165 26 0
165 27 0
165 28 0
165 29 0
165 30 0
165 31 2
165 32 1
165 33 1
165 34 1
165 35 1
165 36 2
165 37 2
165 38 2
165 39 0
165 40 0
165 41 1
165 42 1
165 43 1
165 44 0
165 45 0
165 46 0
165 47 1
165 48 0
165 49 0
165 50 0
165 51 0
165 52 0
165 53 0
165 54 0
165 55 0
165 56 0
165 57 0
165 58 1
165 59 1
165 60 1
165 61 0
165 62 0
165 63 1
165 64 0
165 65 0
165 66 1
165 67 1
165 68 0
165 69 0
165 70 1
165 71 1
165 72 0
165 73 0
165 74 0
165 75 0
165 76 0
165 77 0
165 78 0
165 79 0
165 80 0
165 81 0
165 82 1
165 83 0
165 84 0
165 85 0
165 86 1
165 87 0
165 88 1
165 89 0
165 90 0
165 91 0
165 92 1
165 93 0
165 94 1
165 95 1
165 96 2
165 97 0
165 98 0
165 99 0
165 100 0
165 101 0
165 102 0
165 103 0
165 104 0
165 105 0
165 106 1
165 107 1
165 108 1
165 109 0
165 110 0
165 111 0
165 112 0
165 113 0
165 114 0
165 115 0
165 116 0
165 117 1
165 118 1
165 119 1
165 120 0
165 121 1
165 122 2
165 123 1
165 124 1
165 125 2
165 126 3
165 127 1
165 128 0
165 129 0
165 130 0
165 131 0
165 132 0
165 133 0
165 134 0
165 135 0
165 136 0
165 137 0
165 138 0
165 139 0
165 140 1
165 141 0
165 142 0
165 143 0
165 144 0
165 145 0
165 146 0
165 147 0
165 148 0
165 149 1
165 150 1
165 151 0
165 152 0
165 153 0
165 154 0
165 155 1
165 156 0
165 157 0
165 158 1
165 159 1
165 160 0
165 161 0
165 162 0
165 163 0
165 164 0
165 165 0
165 166 0
165 167 0
165 168 0
165 169 0
165 170 1
165 171 0
165 172 0
165 173 1
165 174 2
165 175 3
165 176 1
165 177 0
165 178 0
165 179 1
165 180 1
165 181 0
165 182 0
165 183 0
165 184 0
165 185 0
165 186 0
165 187 0
165 188 0
165 189 0
165 190 0
165 191 0
165 192 0
165 193 0
165 194 0
165 195 0
165 196 0
165 197 0
165 198 0
165 199 0
166 0 0
166 1 0
166 2 0
166 3 0
166 4 0
166 5 0
166 6 0
166 7 0
166 8 0
166 9 0
166 10 1
166 11 0
166 12 0
166 13 0
166 14 1
166 15 0
166 16 0
166 17 0
166 18 0
166 19 0
166 20 0
166 21 0
166 22 0
166 23 1
166 24 0
166 25 0
166 26 0
166 27 0
166 28 0
166 29 0
166 30 0
166 31 1
166 32 2
166 33 1
166 34 0
166 35 1
166 36 1
166 37 0
166 38 0
166 39 0
166 40 0
166 41 1
166 42 0
166 43 0
166 44 0
166 45 0
166 46 0
166 47 1
166 48 0
166 49 0
166 50 0
166 51 0
166 52 0
166 53 0
166 54 0
166 55 0
166 56 0
166 57 1
166 58 1
166 59 0
166 60 0
166 61 1
166 62 1
166 63 1
166 64 0
166 65 1
166 66 1
166 67 0
166 68 0
166 69 0
166 70 0
166 71 1
166 72 0
166 73 0
166 74 0
166 75 0
166 76 0
166 77 0
166 78 0
166 79 0
166 80 0
166 81 0
166 82 1
166 83 0
166 84 0
166 85 1
166 86 2
166 87 1
166 88 2
166 89 1
166 90 1
166 91 1
166 92 1
166 93 0
166 94 0
166 95 0
166 96 2
166 97 1
166 98 0
166 99 0
166 100 0
166 101 0
166 102 0
166 103 0
166 104 0
166 105 0
166 106 0
166 107 0
166 108 1
166 109 1
166 110 1
166 111 0
166 112 0
166 113 0
166 114 0
166 115 0
166 116 0
166 117 1
166 118 0
166 119 1
166 120 1
166 121 1
166 122 0
166 123 0
166 124 1
166 125 1
166 126 3
166 127 1
166 128 1
166 129 1
166 130 0
166 131 0
166 132 0
166 133 0
166 134 0
166 135 0
166 136 0
166 137 0
166 138 0
166 139 0
166 140 1
166 141 1
166 142 1
166 143 1
166 144 1
166 145 1
166 146 0
166 147 0
166 148 0
166 149 0
166 150 1
166 151 0
166 152 0
166 153 0
166 154 0
166 155 1
166 156 0
166 157 0
166 158 0
166 159 1
166 160 0
166 161 0
166 162 0
166 163 0
166 164 0
166 165 0
166 166 0
166 167 0
166 168 0
166 169 0
166 170 1
166 171 2
166 172 3
166 173 2
166 174 1
166 175 1
166 176 0
166 177 0
166 178 0
166 179 1
166 180 0
166 181 0
166 182 0
166 183 0
166 184 0
166 185 0
166 186 0
166 187 0
166 188 0
166 189 0
166 190 0
166 191 0
166 192 0
166 193 0
166 194 0
166 195 0
166 196 0
166 197 0
166 198 0
166 199 0
167 0 0
167 1 0
167 2 1
167 3 1
167 4 1
167 5 1
167 6 1
167 7 1
167 8 1
167 9 1
167 10 2
167 11 1
167 12 1
167 13 1
167 14 2
167 15 1
167 16 1
167 17 1
167 18 1
167 19 1
167 20 1
167 21 1
167 22 1
167 23 2
167 24 1
167 25 1
167 26 1
167 27 1
167 28 1
167 29 2
167 30 2
167 31 2
167 32 3
167 33 1
167 34 1
167 35 2
167 36 1
167 37 1
167 38 1
167 39 1
167 40 1
167 41 1
167 42 0
167 43 0
167 44 0
167 45 0
167 46 0
167 47 1
167 48 0
167 49 0
167 50 0
167 51 0
167 52 0
167 53 0
167 54 0
167 55 0
167 56 0
167 57 1
167 58 0
167 59 0
167 60 1
167 61 1
167 62 0
167 63 0
167 64 0
167 65 1
167 66 0
167 67 0
167 68 0
167 69 0
167 70 0
167 71 1
167 72 0
167 73 0
167 74 0
167 75 0
167 76 0
167 77 0
167 78 0
167 79 0
167 80 0
167 81 0
167 82 0
167 83 0
167 84 0
167 85 1
167 86 2
167 87 1
167 88 1
167 89 0
167 90 0
167 91 0
167 92 0
167 93 0
167 94 0
167 95 0
167 96 1
167 97 1
167 98 0
167 99 0
167 100 0
167 101 0
167 102 0
167 103 0
167 104 0
167 105 0
167 106 0
167 107 0
167 108 0
167 109 0
167 110 1
167 111 1
167 112 0
167 113 0
167 114 0
167 115 0
167 116 0
167 117 1
167 118 0
167 119 1
167 120 2
167 121 1
167 122 0
167 123 0
167 124 0
167 125 0
167 126 3
167 127 1
167 128 0
167 129 1
167 130 1
167 131 0
167 132 0
167 133 0
167 134 0
167 135 0
167 136 0
167 137 0
167 138 0
167 139 0
167 140 0
167 141 0
167 142 0
167 143 0
167 144 0
167 145 1
167 146 1
167 147 0
167 148 0
167 149 0
167 150 1
167 151 0
167 152 0
167 153 0
167 154 0
167 155 1
167 156 1
167 157 1
167 158 0
167 159 1
167 160 0
167 161 0
167 162 0
167 163 0
167 164 0
167 165 0
167 166 0
167 167 0
167 168 0
167 169 0
167 170 1
167 171 1
167 172 2
167 173 1
167 174 1
167 175 1
167 176 1
167 177 1
167 178 0
167 179 1
167 180 0
167 181 0
167 182 0
167 183 0
167 184 0
167 185 0
167 186 0
167 187 0
167 188 0
167 189 0
167 190 0
167 191 0
167 192 0
167 193 0
167 194 0
167 195 0
167 196 0
167 197 0
167 198 0
167 199 0
168 0 0
168 1 0
168 2 0
168 3 0
168 4 0
168 5 0
168 6 0
168 7 0
168 8 0
168 9 0
168 10 1
168 11 0
168 12 0
168 13 0
168 14 1
168 15 0
168 16 0
168 17 0
168 18 0
168 19 0
168 20 0
168 21 0
168 22 0
168 23 1
168 24 0
168 25 0
168 26 0
168 27 1
168 28 1
168 29 1
168 30 0
168 31 0
168 32 2
168 33 1
168 34 1
168 35 1
168 36 0
168 37 0
168 38 0
168 39 0
168 40 0
168 41 0
168 42 0
168 43 0
168 44 0
168 45 0
168 46 0
168 47 1
168 48 0
168 49 0
168 50 0
168 51 0
168 52 0
168 53 0
168 54 0
168 55 0
168 56 0
168 57 1
168 58 0
168 59 0
168 60 1
168 61 0
168 62 0
168 63 0
168 64 0
168 65 0
168 66 0
168 67 0
168 68 0
168 69 0
168 70 0
168 71 1
168 72 1
168 73 0
168 74 0
168 75 0
168 76 0
168 77 0
168 78 0
168 79 0
168 80 0
168 81 0
168 82 0
168 83 0
168 84 1
168 85 2
168 86 2
168 87 0
168 88 0
168 89 0
168 90 0
168 91 0
168 92 0
168 93 0
168 94 0
168 95 0
168 96 1
168 97 1
168 98 0
168 99 0
168 100 0
168 101 0
168 102 0
168 103 0
168 104 0
168 105 0
168 106 0
168 107 0
168 108 0
168 109 0
168 110 0
168 111 1
168 112 0
168 113 0
168 114 0
168 115 1
168 116 1
168 117 1
168 118 0
168 119 0
168 120 0
168 121 1
168 122 1
168 123 1
168 124 0
168 125 0
168 126 2
168 127 2
168 128 0
168 129 0
168 130 1
168 131 0
168 132 0
168 133 0
168 134 0
168 135 0
168 136 0
168 137 0
168 138 0
168 139 0
168 140 0
168 141 0
168 142 0
168 143 0
168 144 0
168 145 0
168 146 1
168 147 0
168 148 0
168 149 0
168 150 1
168 151 1
168 152 1
168 153 0
168 154 0
168 155 0
168 156 0
168 157 1
168 158 1
168 159 2
168 160 1
168 161 1
168 162 0
168 163 0
168 164 0
168 165 0
168 166 0
168 167 0
168 168 0
168 169 0
168 170 1
168 171 0
168 172 1
168 173 0
168 174 1
168 175 1
168 176 0
168 177 2
168 178 2
168 179 1
168 180 0
168 181 0
168 182 0
168 183 0
168 184 0
168 185 0
168 186 0
168 187 0
168 188 0
168 189 0
168 190 0
168 191 0
168 192 0
168 193 0
168 194 0
168 195 0
168 196 0
168 197 0
168 198 0
168 199 0
169 0 0
169 1 0
169 2 0
169 3 0
169 4 0
169 5 0
169 6 0
169 7 0
169 8 0
169 9 0
169 10 1
169 11 0
169 12 0
169 13 0
169 14 1
169 15 0
169 16 0
169 17 0
169 18 0
169 19 0
169 20 0
169 21 0
169 22 0
169 23 1
169 24 0
169 25 0
169 26 1
169 27 1
169 28 0
169 29 0
169 30 1
169 31 1
169 32 1
169 33 1
169 34 2
169 35 2
169 36 0
169 37 0
169 38 0
169 39 0
169 40 0
169 41 0
169 42 0
169 43 0
169 44 0
169 45 0
169 46 0
169 47 1
169 48 0
169 49 0
169 50 0
169 51 0
169 52 0
169 53 0
169 54 0
169 55 1
169 56 1
169 57 1
169 58 0
169 59 0
169 60 1
169 61 0
169 62 0
169 63 0
169 64 0
169 65 0
169 66 0
169 67 0
169 68 0
169 69 0
169 70 0
169 71 0
169 72 1
169 73 0
169 74 0
